Año;Mes;Lote;Residuo;Distrito;Nombre Distrito;Toneladas
2021;agosto;3;VIDRIO;18;Villa de Vallecas;62,14
2021;agosto;3;VIDRIO COMERCIAL;13;Puente de Vallecas;2,98
2021;agosto;3;CLINICOS;12;Usera;138,84
2021;agosto;3;CLINICOS;13;Puente de Vallecas;31,62
2021;agosto;3;ORGANICA;2;Arganzuela;486,66
2021;agosto;3;ORGANICA;11;Carabanchel;984,36
2021;agosto;3;ORGANICA;12;Usera;519,64
2021;agosto;3;ORGANICA;13;Puente de Vallecas;819,28
2021;agosto;3;ORGANICA;17;Villaverde;613,74
2021;agosto;3;ORGANICA;18;Villa de Vallecas;1393
2021;agosto;3;PAPEL-CARTON;2;Arganzuela;288,07
2021;agosto;3;PAPEL-CARTON;11;Carabanchel;228,1
2021;agosto;3;PAPEL-CARTON;12;Usera;97,44
2021;agosto;3;PAPEL-CARTON;13;Puente de Vallecas;196,38
2021;agosto;3;PAPEL-CARTON;17;Villaverde;113,4
2021;agosto;3;PAPEL-CARTON;18;Villa de Vallecas;107,04
2021;agosto;3;CARTON COMERCIAL;2;Arganzuela;20,28
2021;agosto;3;CARTON COMERCIAL;11;Carabanchel;23,82
2021;agosto;3;CARTON COMERCIAL;12;Usera;12,38
2021;agosto;3;CARTON COMERCIAL;13;Puente de Vallecas;13,26
2021;agosto;3;CARTON COMERCIAL;17;Villaverde;6,62
2021;agosto;3;RCD;2;Arganzuela;36,73
2021;agosto;3;RCD;11;Carabanchel;38,14
2021;agosto;3;RCD;12;Usera;49,52
2021;agosto;3;RCD;13;Puente de Vallecas;53,69
2021;agosto;3;RCD;17;Villaverde;51,98
2021;agosto;3;RCD;18;Villa de Vallecas;98,65
2021;agosto;3;PUNTOS LIMPIOS;2;Arganzuela;59,46
2021;agosto;3;PUNTOS LIMPIOS;11;Carabanchel;29,92
2021;agosto;3;PUNTOS LIMPIOS;12;Usera;32,82
2021;agosto;3;PUNTOS LIMPIOS;13;Puente de Vallecas;35,7
2021;agosto;3;PUNTOS LIMPIOS;17;Villaverde;44,56
2021;agosto;3;PUNTOS LIMPIOS;18;Villa de Vallecas;60,6
2021;agosto;3;ANIMALES MUERTOS;99;Sin Distrito;8,12
2021;agosto;3;PILAS;99;Sin Distrito;6,1
2021;septiembre;1;RESTO;1;Centro;3895,28
2021;septiembre;1;RESTO;6;Tetuán;2566,28
2021;septiembre;1;RESTO;7;Chamberí;2195,18
2021;septiembre;1;RESTO;8;Fuencarral - El Pardo;3490,68
2021;septiembre;1;RESTO;9;Moncloa - Aravaca;2662,92
2021;septiembre;1;RESTO;10;Latina;3404,68
2021;septiembre;1;ENVASES;1;Centro;235,1
2021;septiembre;1;ENVASES;6;Tetuán;352,4
2021;septiembre;1;ENVASES;7;Chamberí;335,96
2021;septiembre;1;ENVASES;8;Fuencarral - El Pardo;674,92
2021;septiembre;1;ENVASES;9;Moncloa - Aravaca;331,18
2021;septiembre;1;ENVASES;10;Latina;588,44
2021;septiembre;1;VIDRIO;1;Centro;595,18
2021;septiembre;1;VIDRIO;6;Tetuán;258,84
2021;septiembre;1;VIDRIO;7;Chamberí;200,8
2021;septiembre;1;VIDRIO;8;Fuencarral - El Pardo;333,82
2021;septiembre;1;VIDRIO;9;Moncloa - Aravaca;166,4
2021;septiembre;1;VIDRIO;10;Latina;163,46
2021;septiembre;1;VIDRIO COMERCIAL;1;Centro;51,42
2021;septiembre;1;CLINICOS;1;Centro;168,56
2021;septiembre;1;CLINICOS;6;Tetuán;10,14
2021;septiembre;1;CLINICOS;8;Fuencarral - El Pardo;285,48
2021;septiembre;1;CLINICOS;9;Moncloa - Aravaca;228,36
2021;septiembre;1;CLINICOS;10;Latina;19,16
2021;septiembre;1;ORGANICA;1;Centro;828,24
2021;septiembre;1;ORGANICA;6;Tetuán;774,2
2021;septiembre;1;ORGANICA;7;Chamberí;802,18
2021;septiembre;1;ORGANICA;8;Fuencarral - El Pardo;1497,48
2021;septiembre;1;ORGANICA;9;Moncloa - Aravaca;913,34
2021;septiembre;1;ORGANICA;10;Latina;1251,16
2021;septiembre;1;PAPEL-CARTON;1;Centro;433,74
2021;septiembre;1;PAPEL-CARTON;6;Tetuán;366,74
2021;septiembre;1;PAPEL-CARTON;7;Chamberí;265,9
2021;septiembre;1;PAPEL-CARTON;8;Fuencarral - El Pardo;687,25
2021;septiembre;1;PAPEL-CARTON;9;Moncloa - Aravaca;297,94
2021;septiembre;1;PAPEL-CARTON;10;Latina;327,41
2021;septiembre;1;CARTON COMERCIAL;1;Centro;108,7
2021;septiembre;1;CARTON COMERCIAL;6;Tetuán;49,14
2021;septiembre;1;CARTON COMERCIAL;7;Chamberí;63,56
2021;septiembre;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;2,76
2021;septiembre;1;CARTON COMERCIAL;9;Moncloa - Aravaca;3,16
2021;septiembre;1;CARTON COMERCIAL;10;Latina;1,1
2021;septiembre;1;RCD;1;Centro;134,255
2021;septiembre;1;RCD;6;Tetuán;44,9
2021;septiembre;1;RCD;7;Chamberí;44,865
2021;septiembre;1;RCD;8;Fuencarral - El Pardo;96,37
2021;septiembre;1;RCD;9;Moncloa - Aravaca;163,23
2021;septiembre;1;RCD;10;Latina;75,48
2021;septiembre;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;148,82
2021;septiembre;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;159,86
2021;septiembre;1;PUNTOS LIMPIOS;10;Latina;176,32
2021;septiembre;1;CONTENEDORES DE ROPA;8;Fuencarral - El Pardo;0,18
2021;septiembre;1;CAMA DE CABALLO;9;Moncloa - Aravaca;47,99
2021;septiembre;2;RESTO;3;Retiro;1506,78
2021;septiembre;2;RESTO;4;Salamanca;2395,84
2021;septiembre;2;RESTO;5;Chamartín;2154,86
2021;septiembre;2;RESTO;14;Moratalaz;1220,96
2021;septiembre;2;RESTO;15;Ciudad Lineal;3094,06
2021;septiembre;2;RESTO;16;Hortaleza;3017,88
2021;septiembre;2;RESTO;19;Vicálvaro;1753,58
2021;septiembre;2;RESTO;20;San Blas - Canillejas;2426,06
2021;septiembre;2;RESTO;21;Barajas;821,94
2021;septiembre;2;ENVASES;3;Retiro;262,8
2021;septiembre;2;ENVASES;4;Salamanca;347,64
2021;septiembre;2;ENVASES;5;Chamartín;361,22
2021;septiembre;2;ENVASES;14;Moratalaz;232,38
2021;septiembre;2;ENVASES;15;Ciudad Lineal;603,72
2021;septiembre;2;ENVASES;16;Hortaleza;573,5
2021;septiembre;2;ENVASES;19;Vicálvaro;265,5
2021;septiembre;2;ENVASES;20;San Blas - Canillejas;461,7
2021;septiembre;2;ENVASES;21;Barajas;135,54
2021;septiembre;2;VIDRIO;3;Retiro;275,9
2021;septiembre;2;VIDRIO;4;Salamanca;169,16
2021;septiembre;2;VIDRIO;5;Chamartín;292,94
2021;septiembre;2;VIDRIO;14;Moratalaz;203,64
2021;septiembre;2;VIDRIO;15;Ciudad Lineal;162,62
2021;septiembre;2;VIDRIO;16;Hortaleza;123,36
2021;septiembre;2;VIDRIO;19;Vicálvaro;177,06
2021;septiembre;2;VIDRIO;20;San Blas - Canillejas;162
2021;septiembre;2;VIDRIO;21;Barajas;100,9
2021;septiembre;2;VIDRIO COMERCIAL;4;Salamanca;55,14
2021;septiembre;2;CLINICOS;3;Retiro;169,96
2021;septiembre;2;CLINICOS;4;Salamanca;108,5
2021;septiembre;2;CLINICOS;15;Ciudad Lineal;112,08
2021;septiembre;2;ORGANICA;3;Retiro;651,36
2021;septiembre;2;ORGANICA;4;Salamanca;869,06
2021;septiembre;2;ORGANICA;5;Chamartín;881,26
2021;septiembre;2;ORGANICA;14;Moratalaz;454,06
2021;septiembre;2;ORGANICA;15;Ciudad Lineal;1076,8
2021;septiembre;2;ORGANICA;16;Hortaleza;916,1
2021;septiembre;2;ORGANICA;19;Vicálvaro;122,88
2021;septiembre;2;ORGANICA;20;San Blas - Canillejas;793,7
2021;septiembre;2;ORGANICA;21;Barajas;342,26
2021;septiembre;2;PAPEL-CARTON;3;Retiro;258,98
2021;septiembre;2;PAPEL-CARTON;4;Salamanca;409,99
2021;septiembre;2;PAPEL-CARTON;5;Chamartín;308,75
2021;septiembre;2;PAPEL-CARTON;14;Moratalaz;82,87
2021;septiembre;2;PAPEL-CARTON;15;Ciudad Lineal;417,69
2021;septiembre;2;PAPEL-CARTON;16;Hortaleza;270,62
2021;septiembre;2;PAPEL-CARTON;19;Vicálvaro;97,07
2021;septiembre;2;PAPEL-CARTON;20;San Blas - Canillejas;320,71
2021;septiembre;2;PAPEL-CARTON;21;Barajas;65,39
2021;septiembre;2;CARTON COMERCIAL;3;Retiro;33,14
2021;septiembre;2;CARTON COMERCIAL;4;Salamanca;139,08
2021;septiembre;2;CARTON COMERCIAL;5;Chamartín;43,44
2021;septiembre;2;CARTON COMERCIAL;15;Ciudad Lineal;48,39
2021;septiembre;2;CARTON COMERCIAL;16;Hortaleza;55,01
2021;septiembre;2;CARTON COMERCIAL;19;Vicálvaro;15,92
2021;septiembre;2;CARTON COMERCIAL;20;San Blas - Canillejas;54,36
2021;septiembre;2;CARTON COMERCIAL;21;Barajas;4,55
2021;septiembre;2;RCD;3;Retiro;51,08
2021;septiembre;2;RCD;4;Salamanca;91,91
2021;septiembre;2;RCD;5;Chamartín;150,645
2021;septiembre;2;RCD;14;Moratalaz;45,57
2021;septiembre;2;RCD;15;Ciudad Lineal;43,4
2021;septiembre;2;RCD;16;Hortaleza;31
2021;septiembre;2;RCD;19;Vicálvaro;22,72
2021;septiembre;2;RCD;20;San Blas - Canillejas;21,1
2021;septiembre;2;RCD;21;Barajas;50,68
2021;septiembre;2;PUNTOS LIMPIOS;3;Retiro;6,52
2021;septiembre;2;PUNTOS LIMPIOS;5;Chamartín;124,52
2021;septiembre;2;PUNTOS LIMPIOS;14;Moratalaz;53,82
2021;septiembre;2;PUNTOS LIMPIOS;15;Ciudad Lineal;65,8
2021;septiembre;2;PUNTOS LIMPIOS;16;Hortaleza;75,34
2021;septiembre;2;PUNTOS LIMPIOS;19;Vicálvaro;24,3
2021;septiembre;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;88,18
2021;septiembre;2;PUNTOS LIMPIOS;21;Barajas;35,5
2021;septiembre;3;RESTO;2;Arganzuela;1865,28
2021;septiembre;3;RESTO;11;Carabanchel;4257,02
2021;septiembre;3;RESTO;12;Usera;2086,62
2021;septiembre;3;RESTO;13;Puente de Vallecas;3999,84
2021;septiembre;3;RESTO;17;Villaverde;2497,64
2021;septiembre;3;RESTO;18;Villa de Vallecas;2938,72
2021;septiembre;3;ENVASES;2;Arganzuela;335,56
2021;septiembre;3;ENVASES;11;Carabanchel;762,06
2021;septiembre;3;ENVASES;12;Usera;401,82
2021;septiembre;3;ENVASES;13;Puente de Vallecas;792,82
2021;septiembre;3;ENVASES;17;Villaverde;515,84
2021;septiembre;3;ENVASES;18;Villa de Vallecas;321,1
2021;septiembre;3;VIDRIO;2;Arganzuela;202,48
2021;septiembre;3;VIDRIO;11;Carabanchel;218,84
2021;septiembre;3;VIDRIO;12;Usera;107,46
2021;septiembre;3;VIDRIO;13;Puente de Vallecas;245,52
2021;septiembre;3;VIDRIO;17;Villaverde;115,16
2021;septiembre;3;VIDRIO;18;Villa de Vallecas;74,54
2021;septiembre;3;VIDRIO COMERCIAL;13;Puente de Vallecas;2
2021;septiembre;3;CLINICOS;12;Usera;145,6
2021;septiembre;3;CLINICOS;13;Puente de Vallecas;36,56
2021;septiembre;3;ORGANICA;2;Arganzuela;633,16
2021;septiembre;3;ORGANICA;11;Carabanchel;1163,04
2021;septiembre;3;ORGANICA;12;Usera;553,66
2021;septiembre;3;ORGANICA;13;Puente de Vallecas;931,96
2021;septiembre;3;ORGANICA;17;Villaverde;714,72
2021;septiembre;3;ORGANICA;18;Villa de Vallecas;1429,06
2021;septiembre;3;PAPEL-CARTON;2;Arganzuela;361,445
2021;septiembre;3;PAPEL-CARTON;11;Carabanchel;323,68
2021;septiembre;3;PAPEL-CARTON;12;Usera;149,46
2021;septiembre;3;PAPEL-CARTON;13;Puente de Vallecas;249,04
2021;septiembre;3;PAPEL-CARTON;17;Villaverde;167,66
2021;septiembre;3;PAPEL-CARTON;18;Villa de Vallecas;156,24
2021;septiembre;3;CARTON COMERCIAL;2;Arganzuela;25,2
2021;septiembre;3;CARTON COMERCIAL;11;Carabanchel;26,26
2021;septiembre;3;CARTON COMERCIAL;12;Usera;15,68
2021;septiembre;3;CARTON COMERCIAL;13;Puente de Vallecas;19,38
2021;septiembre;3;CARTON COMERCIAL;17;Villaverde;9,66
2021;septiembre;3;RCD;2;Arganzuela;49,19
2021;septiembre;3;RCD;11;Carabanchel;53,78
2021;septiembre;3;RCD;12;Usera;51,09
2021;septiembre;3;RCD;13;Puente de Vallecas;40,98
2021;septiembre;3;RCD;17;Villaverde;52,19
2021;septiembre;3;RCD;18;Villa de Vallecas;115,27
2021;septiembre;3;PUNTOS LIMPIOS;2;Arganzuela;75,62
2021;septiembre;3;PUNTOS LIMPIOS;11;Carabanchel;40,14
2021;septiembre;3;PUNTOS LIMPIOS;12;Usera;32,42
2021;septiembre;3;PUNTOS LIMPIOS;13;Puente de Vallecas;42,12
2021;septiembre;3;PUNTOS LIMPIOS;17;Villaverde;46,96
2021;septiembre;3;PUNTOS LIMPIOS;18;Villa de Vallecas;63,26
2021;septiembre;3;ANIMALES MUERTOS;99;Sin Distrito;7,62
2021;septiembre;3;PILAS;99;Sin Distrito;6,1
2021;septiembre;3;CONTENEDORES DE ROPA;18;Villa de Vallecas;0,18
2021;octubre;1;RESTO;1;Centro;4433,98
2021;octubre;1;RESTO;6;Tetuán;2668,12
2021;octubre;1;RESTO;7;Chamberí;2361,56
2021;octubre;1;RESTO;8;Fuencarral - El Pardo;3537,66
2021;octubre;1;RESTO;9;Moncloa - Aravaca;2674,3
2021;octubre;1;RESTO;10;Latina;3508,02
2021;octubre;1;ENVASES;1;Centro;256,12
2021;octubre;1;ENVASES;6;Tetuán;386,64
2021;octubre;1;ENVASES;7;Chamberí;345,64
2021;octubre;1;ENVASES;8;Fuencarral - El Pardo;690,92
2021;octubre;1;ENVASES;9;Moncloa - Aravaca;338,46
2021;octubre;1;ENVASES;10;Latina;611,84
2021;octubre;1;VIDRIO;1;Centro;700,36
2021;octubre;1;VIDRIO;6;Tetuán;314,54
2021;octubre;1;VIDRIO;7;Chamberí;253,6
2021;octubre;1;VIDRIO;8;Fuencarral - El Pardo;397,38
2021;octubre;1;VIDRIO;9;Moncloa - Aravaca;170,82
2021;octubre;1;VIDRIO;10;Latina;188,2
2021;octubre;1;VIDRIO COMERCIAL;1;Centro;64,88
2021;octubre;1;CLINICOS;1;Centro;177,72
2021;octubre;1;CLINICOS;6;Tetuán;15,6
2021;octubre;1;CLINICOS;8;Fuencarral - El Pardo;320,76
2021;octubre;1;CLINICOS;9;Moncloa - Aravaca;253,54
2021;octubre;1;CLINICOS;10;Latina;20,32
2021;octubre;1;ORGANICA;1;Centro;945,14
2021;octubre;1;ORGANICA;6;Tetuán;787,14
2021;octubre;1;ORGANICA;7;Chamberí;892,52
2021;octubre;1;ORGANICA;8;Fuencarral - El Pardo;1544,2
2021;octubre;1;ORGANICA;9;Moncloa - Aravaca;967,66
2021;octubre;1;ORGANICA;10;Latina;1266,58
2021;octubre;1;PAPEL-CARTON;1;Centro;422,14
2021;octubre;1;PAPEL-CARTON;6;Tetuán;351,54
2021;octubre;1;PAPEL-CARTON;7;Chamberí;310,9
2021;octubre;1;PAPEL-CARTON;8;Fuencarral - El Pardo;639,95
2021;octubre;1;PAPEL-CARTON;9;Moncloa - Aravaca;292,41
2021;octubre;1;PAPEL-CARTON;10;Latina;308,24
2021;octubre;1;CARTON COMERCIAL;1;Centro;128,62
2021;octubre;1;CARTON COMERCIAL;6;Tetuán;58,08
2021;octubre;1;CARTON COMERCIAL;7;Chamberí;73,2
2021;octubre;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;1,86
2021;octubre;1;CARTON COMERCIAL;9;Moncloa - Aravaca;6,04
2021;octubre;1;CARTON COMERCIAL;10;Latina;4,18
2021;octubre;1;RCD;1;Centro;156,785
2021;octubre;1;RCD;6;Tetuán;44,765
2021;octubre;1;RCD;7;Chamberí;53,85
2021;octubre;1;RCD;8;Fuencarral - El Pardo;114,54
2021;octubre;1;RCD;9;Moncloa - Aravaca;91,88
2021;octubre;1;RCD;10;Latina;65,185
2021;octubre;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;144,16
2021;octubre;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;87,5
2021;octubre;1;PUNTOS LIMPIOS;10;Latina;135,78
2021;octubre;1;CONTENEDORES DE ROPA;8;Fuencarral - El Pardo;0,18
2021;octubre;1;CONTENEDORES DE ROPA;10;Latina;0,18
2021;octubre;1;CAMA DE CABALLO;9;Moncloa - Aravaca;43,525
2021;octubre;2;RESTO;3;Retiro;1549,06
2021;octubre;2;RESTO;4;Salamanca;2584,82
2021;octubre;2;RESTO;5;Chamartín;2266,32
2021;octubre;2;RESTO;14;Moratalaz;1262,74
2021;octubre;2;RESTO;15;Ciudad Lineal;3183,86
2021;octubre;2;RESTO;16;Hortaleza;3010,42
2021;octubre;2;RESTO;19;Vicálvaro;1625,04
2021;octubre;2;RESTO;20;San Blas - Canillejas;2517,78
2021;octubre;2;RESTO;21;Barajas;841,96
2021;octubre;2;ENVASES;3;Retiro;274,62
2021;octubre;2;ENVASES;4;Salamanca;359,42
2021;octubre;2;ENVASES;5;Chamartín;366,58
2021;octubre;2;ENVASES;14;Moratalaz;239,32
2021;octubre;2;ENVASES;15;Ciudad Lineal;625,78
2021;octubre;2;ENVASES;16;Hortaleza;576,12
2021;octubre;2;ENVASES;19;Vicálvaro;267,62
2021;octubre;2;ENVASES;20;San Blas - Canillejas;482,84
2021;octubre;2;ENVASES;21;Barajas;135,24
2021;octubre;2;VIDRIO;3;Retiro;321,04
2021;octubre;2;VIDRIO;4;Salamanca;313,54
2021;octubre;2;VIDRIO;5;Chamartín;335,28
2021;octubre;2;VIDRIO;14;Moratalaz;199,74
2021;octubre;2;VIDRIO;15;Ciudad Lineal;191,96
2021;octubre;2;VIDRIO;16;Hortaleza;189,5
2021;octubre;2;VIDRIO;19;Vicálvaro;166,34
2021;octubre;2;VIDRIO;20;San Blas - Canillejas;162,38
2021;octubre;2;VIDRIO;21;Barajas;120,96
2021;octubre;2;VIDRIO COMERCIAL;4;Salamanca;69,84
2021;octubre;2;CLINICOS;3;Retiro;179,38
2021;octubre;2;CLINICOS;4;Salamanca;118,7
2021;octubre;2;CLINICOS;15;Ciudad Lineal;124,34
2021;octubre;2;ORGANICA;3;Retiro;708,96
2021;octubre;2;ORGANICA;4;Salamanca;963,54
2021;octubre;2;ORGANICA;5;Chamartín;945,92
2021;octubre;2;ORGANICA;14;Moratalaz;459,44
2021;octubre;2;ORGANICA;15;Ciudad Lineal;1121,12
2021;octubre;2;ORGANICA;16;Hortaleza;856,88
2021;octubre;2;ORGANICA;19;Vicálvaro;119,34
2021;octubre;2;ORGANICA;20;San Blas - Canillejas;806,18
2021;octubre;2;ORGANICA;21;Barajas;420,34
2021;octubre;2;PAPEL-CARTON;3;Retiro;272,03
2021;octubre;2;PAPEL-CARTON;4;Salamanca;429,38
2021;octubre;2;PAPEL-CARTON;5;Chamartín;288,55
2021;octubre;2;PAPEL-CARTON;14;Moratalaz;98,27
2021;octubre;2;PAPEL-CARTON;15;Ciudad Lineal;409,04
2021;octubre;2;PAPEL-CARTON;16;Hortaleza;254,58
2021;octubre;2;PAPEL-CARTON;19;Vicálvaro;78,76
2021;octubre;2;PAPEL-CARTON;20;San Blas - Canillejas;311,65
2021;octubre;2;PAPEL-CARTON;21;Barajas;44,76
2021;octubre;2;CARTON COMERCIAL;3;Retiro;57,98
2021;octubre;2;CARTON COMERCIAL;4;Salamanca;148,54
2021;octubre;2;CARTON COMERCIAL;5;Chamartín;39,9
2021;octubre;2;CARTON COMERCIAL;14;Moratalaz;8,75
2021;octubre;2;CARTON COMERCIAL;15;Ciudad Lineal;45,82
2021;octubre;2;CARTON COMERCIAL;16;Hortaleza;42,78
2021;octubre;2;CARTON COMERCIAL;19;Vicálvaro;4,36
2021;octubre;2;CARTON COMERCIAL;20;San Blas - Canillejas;42,91
2021;octubre;2;CARTON COMERCIAL;21;Barajas;4,75
2021;octubre;2;RCD;3;Retiro;68,96
2021;octubre;2;RCD;4;Salamanca;48,38
2021;octubre;2;RCD;5;Chamartín;48,46
2021;octubre;2;RCD;14;Moratalaz;56,8
2021;octubre;2;RCD;15;Ciudad Lineal;87,525
2021;octubre;2;RCD;16;Hortaleza;73,495
2021;octubre;2;RCD;19;Vicálvaro;27,66
2021;octubre;2;RCD;20;San Blas - Canillejas;31,74
2021;octubre;2;RCD;21;Barajas;31,06
2021;octubre;2;PUNTOS LIMPIOS;3;Retiro;2,62
2021;octubre;2;PUNTOS LIMPIOS;5;Chamartín;107,76
2021;octubre;2;PUNTOS LIMPIOS;14;Moratalaz;45,98
2021;octubre;2;PUNTOS LIMPIOS;15;Ciudad Lineal;74,82
2021;octubre;2;PUNTOS LIMPIOS;16;Hortaleza;70,16
2021;octubre;2;PUNTOS LIMPIOS;19;Vicálvaro;23,7
2021;octubre;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;69,48
2021;octubre;2;PUNTOS LIMPIOS;21;Barajas;32,72
2021;octubre;3;RESTO;2;Arganzuela;1961,38
2021;octubre;3;RESTO;11;Carabanchel;4388,5
2021;octubre;3;RESTO;12;Usera;2144,06
2021;octubre;3;RESTO;13;Puente de Vallecas;4040,72
2021;octubre;3;RESTO;17;Villaverde;2575,2
2021;octubre;3;RESTO;18;Villa de Vallecas;2846,02
2021;octubre;3;ENVASES;2;Arganzuela;334,62
2021;octubre;3;ENVASES;11;Carabanchel;771,6
2021;octubre;3;ENVASES;12;Usera;416,08
2021;octubre;3;ENVASES;13;Puente de Vallecas;821,24
2021;octubre;3;ENVASES;17;Villaverde;512,14
2021;octubre;3;ENVASES;18;Villa de Vallecas;321,76
2021;octubre;3;VIDRIO;2;Arganzuela;256,18
2021;octubre;3;VIDRIO;11;Carabanchel;292,8
2021;octubre;3;VIDRIO;12;Usera;104,58
2021;octubre;3;VIDRIO;13;Puente de Vallecas;208,84
2021;octubre;3;VIDRIO;17;Villaverde;123,52
2021;octubre;3;VIDRIO;18;Villa de Vallecas;85,36
2021;octubre;3;VIDRIO COMERCIAL;13;Puente de Vallecas;11,7
2021;octubre;3;CLINICOS;12;Usera;159,78
2021;octubre;3;CLINICOS;13;Puente de Vallecas;37,46
2021;octubre;3;ORGANICA;2;Arganzuela;677,82
2021;octubre;3;ORGANICA;11;Carabanchel;1182,24
2021;octubre;3;ORGANICA;12;Usera;553,82
2021;octubre;3;ORGANICA;13;Puente de Vallecas;959,8
2021;octubre;3;ORGANICA;17;Villaverde;723,42
2021;octubre;3;ORGANICA;18;Villa de Vallecas;1319,7
2021;octubre;3;PAPEL-CARTON;2;Arganzuela;362,96
2021;octubre;3;PAPEL-CARTON;11;Carabanchel;297,98
2021;octubre;3;PAPEL-CARTON;12;Usera;132,84
2021;octubre;3;PAPEL-CARTON;13;Puente de Vallecas;259,06
2021;octubre;3;PAPEL-CARTON;17;Villaverde;154,88
2021;octubre;3;PAPEL-CARTON;18;Villa de Vallecas;141,58
2021;octubre;3;CARTON COMERCIAL;2;Arganzuela;25,6
2021;octubre;3;CARTON COMERCIAL;11;Carabanchel;28,86
2021;octubre;3;CARTON COMERCIAL;12;Usera;15,16
2021;octubre;3;CARTON COMERCIAL;13;Puente de Vallecas;21,18
2021;octubre;3;CARTON COMERCIAL;17;Villaverde;9,3
2021;octubre;3;RCD;2;Arganzuela;42,08
2021;octubre;3;RCD;11;Carabanchel;53,49
2021;octubre;3;RCD;12;Usera;44,96
2021;octubre;3;RCD;13;Puente de Vallecas;40,57
2021;octubre;3;RCD;17;Villaverde;43,57
2021;octubre;3;RCD;18;Villa de Vallecas;95,53
2021;octubre;3;PUNTOS LIMPIOS;2;Arganzuela;63,14
2021;octubre;3;PUNTOS LIMPIOS;11;Carabanchel;42,22
2021;octubre;3;PUNTOS LIMPIOS;12;Usera;32,12
2021;octubre;3;PUNTOS LIMPIOS;13;Puente de Vallecas;32,94
2021;octubre;3;PUNTOS LIMPIOS;17;Villaverde;47,7
2021;octubre;3;PUNTOS LIMPIOS;18;Villa de Vallecas;84
2021;octubre;3;ANIMALES MUERTOS;99;Sin Distrito;9,48
2021;octubre;3;PILAS;99;Sin Distrito;6,37
2021;noviembre;1;RESTO;1;Centro;4438,98
2021;noviembre;1;RESTO;6;Tetuán;2592,96
2021;noviembre;1;RESTO;7;Chamberí;2312,24
2021;noviembre;1;RESTO;8;Fuencarral - El Pardo;3501,52
2021;noviembre;1;RESTO;9;Moncloa - Aravaca;2689,46
2021;noviembre;1;RESTO;10;Latina;3453,78
2021;noviembre;1;ENVASES;1;Centro;242,68
2021;noviembre;1;ENVASES;6;Tetuán;346,88
2021;noviembre;1;ENVASES;7;Chamberí;368,9
2021;noviembre;1;ENVASES;8;Fuencarral - El Pardo;676,36
2021;noviembre;1;ENVASES;9;Moncloa - Aravaca;325,82
2021;noviembre;1;ENVASES;10;Latina;611,56
2021;noviembre;1;VIDRIO;1;Centro;744,16
2021;noviembre;1;VIDRIO;6;Tetuán;379,3
2021;noviembre;1;VIDRIO;7;Chamberí;249,88
2021;noviembre;1;VIDRIO;8;Fuencarral - El Pardo;419,08
2021;noviembre;1;VIDRIO;9;Moncloa - Aravaca;171,44
2021;noviembre;1;VIDRIO;10;Latina;195
2021;noviembre;1;VIDRIO COMERCIAL;1;Centro;69,28
2021;noviembre;1;CLINICOS;1;Centro;182,36
2021;noviembre;1;CLINICOS;6;Tetuán;13,12
2021;noviembre;1;CLINICOS;8;Fuencarral - El Pardo;324,92
2021;noviembre;1;CLINICOS;9;Moncloa - Aravaca;241
2021;noviembre;1;CLINICOS;10;Latina;21,34
2021;noviembre;1;ORGANICA;1;Centro;959,4
2021;noviembre;1;ORGANICA;6;Tetuán;764,5
2021;noviembre;1;ORGANICA;7;Chamberí;876,1
2021;noviembre;1;ORGANICA;8;Fuencarral - El Pardo;1551,16
2021;noviembre;1;ORGANICA;9;Moncloa - Aravaca;1014,24
2021;noviembre;1;ORGANICA;10;Latina;1263,26
2021;noviembre;1;PAPEL-CARTON;1;Centro;400,85
2021;noviembre;1;PAPEL-CARTON;6;Tetuán;350,28
2021;noviembre;1;PAPEL-CARTON;7;Chamberí;277,72
2021;noviembre;1;PAPEL-CARTON;8;Fuencarral - El Pardo;661,55
2021;noviembre;1;PAPEL-CARTON;9;Moncloa - Aravaca;259,94
2021;noviembre;1;PAPEL-CARTON;10;Latina;306,28
2021;noviembre;1;CARTON COMERCIAL;1;Centro;139,06
2021;noviembre;1;CARTON COMERCIAL;6;Tetuán;57,62
2021;noviembre;1;CARTON COMERCIAL;7;Chamberí;70,54
2021;noviembre;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;5
2021;noviembre;1;CARTON COMERCIAL;9;Moncloa - Aravaca;2,14
2021;noviembre;1;CARTON COMERCIAL;10;Latina;2,92
2021;noviembre;1;RCD;1;Centro;116,72
2021;noviembre;1;RCD;6;Tetuán;58,875
2021;noviembre;1;RCD;7;Chamberí;56,155
2021;noviembre;1;RCD;8;Fuencarral - El Pardo;107,59
2021;noviembre;1;RCD;9;Moncloa - Aravaca;90,99
2021;noviembre;1;RCD;10;Latina;90,17
2021;noviembre;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;122,62
